scheme,vehicles,seed,access,compute,count,share
Independent Agents,50,2048,leo,ground,407,0.04522222222222222
Independent Agents,50,2048,leo,sat,1894,0.21044444444444443
Independent Agents,50,2048,leo,uav,2,0.00022222222222222223
Independent Agents,50,2048,leo,uav,2,0.00022222222222222223
Independent Agents,50,2048,uav,ground,927,0.103
Independent Agents,50,2048,uav,ground,575,0.06388888888888888
Independent Agents,50,2048,uav,sat,4777,0.5307777777777778
Independent Agents,50,2048,uav,uav,1,0.00011111111111111112
Independent Agents,50,2048,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2048,ground,ground,115,0.012777777777777779
One-Shot LLM,50,2048,ground,ground,110,0.012222222222222223
One-Shot LLM,50,2048,ground,sat,93,0.010333333333333333
One-Shot LLM,50,2048,leo,sat,2265,0.25166666666666665
One-Shot LLM,50,2048,uav,ground,1844,0.2048888888888889
One-Shot LLM,50,2048,uav,ground,1824,0.20266666666666666
One-Shot LLM,50,2048,uav,sat,2649,0.29433333333333334
One-Shot LLM,50,2048,uav,uav,18,0.002
One-Shot LLM,50,2048,uav,uav,20,0.0022222222222222222
One-Shot LLM,50,2048,uav,uav,27,0.003
One-Shot LLM,50,2048,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2048,uav,uav,20,0.0022222222222222222
AAI-CDOS,50,2049,ground,ground,4,0.00044444444444444447
AAI-CDOS,50,2049,ground,ground,7,0.0007777777777777777
AAI-CDOS,50,2049,ground,sat,9,0.001
AAI-CDOS,50,2049,leo,ground,346,0.03844444444444445
AAI-CDOS,50,2049,leo,ground,380,0.042222222222222223
AAI-CDOS,50,2049,leo,sat,1592,0.1768888888888889
AAI-CDOS,50,2049,uav,ground,1217,0.13522222222222222
AAI-CDOS,50,2049,uav,ground,1259,0.1398888888888889
AAI-CDOS,50,2049,uav,sat,4186,0.4651111111111111
Single Domain,50,2049,ground,ground,4,0.00044444444444444447
Single Domain,50,2049,ground,ground,12,0.0013333333333333333
Single Domain,50,2049,leo,sat,2381,0.26455555555555554
Single Domain,50,2049,uav,uav,1327,0.14744444444444443
Single Domain,50,2049,uav,uav,1344,0.14933333333333335
Single Domain,50,2049,uav,uav,1307,0.14522222222222222
Single Domain,50,2049,uav,uav,1295,0.1438888888888889
Single Domain,50,2049,uav,uav,1330,0.14777777777777779
Independent Agents,50,2049,ground,ground,3,0.0003333333333333333
Independent Agents,50,2049,ground,ground,1,0.00011111111111111112
Independent Agents,50,2049,ground,sat,12,0.0013333333333333333
Independent Agents,50,2049,leo,ground,298,0.03311111111111111
Independent Agents,50,2049,leo,ground,350,0.03888888888888889
Independent Agents,50,2049,leo,sat,1731,0.19233333333333333
Independent Agents,50,2049,leo,uav,1,0.00011111111111111112
Independent Agents,50,2049,leo,uav,1,0.00011111111111111112
Independent Agents,50,2049,uav,ground,1031,0.11455555555555555
Independent Agents,50,2049,uav,ground,640,0.07111111111111111
Independent Agents,50,2049,uav,sat,4928,0.5475555555555556
Independent Agents,50,2049,uav,uav,3,0.0003333333333333333
Independent Agents,50,2049,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2049,ground,ground,107,0.011888888888888888
One-Shot LLM,50,2049,ground,ground,101,0.011222222222222222
One-Shot LLM,50,2049,ground,sat,106,0.011777777777777778
One-Shot LLM,50,2049,leo,sat,1990,0.22111111111111112
One-Shot LLM,50,2049,uav,ground,1853,0.2058888888888889
One-Shot LLM,50,2049,uav,ground,1880,0.2088888888888889
One-Shot LLM,50,2049,uav,sat,2876,0.31955555555555554
One-Shot LLM,50,2049,uav,uav,18,0.002
One-Shot LLM,50,2049,uav,uav,25,0.002777777777777778
One-Shot LLM,50,2049,uav,uav,11,0.0012222222222222222
One-Shot LLM,50,2049,uav,uav,18,0.002
One-Shot LLM,50,2049,uav,uav,15,0.0016666666666666668
AAI-CDOS,50,2050,ground,ground,6,0.0006666666666666666
AAI-CDOS,50,2050,ground,ground,7,0.0007777777777777777
AAI-CDOS,50,2050,ground,sat,15,0.0016666666666666668
AAI-CDOS,50,2050,leo,ground,404,0.04488888888888889
AAI-CDOS,50,2050,leo,ground,458,0.050888888888888886
AAI-CDOS,50,2050,leo,sat,1945,0.21611111111111111
AAI-CDOS,50,2050,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2050,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2050,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2050,uav,ground,1259,0.1398888888888889
AAI-CDOS,50,2050,uav,ground,1173,0.13033333333333333
AAI-CDOS,50,2050,uav,sat,3726,0.414
AAI-CDOS,50,2050,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2050,uav,uav,1,0.00011111111111111112
Single Domain,50,2050,ground,ground,7,0.0007777777777777777
Single Domain,50,2050,ground,ground,17,0.001888888888888889
Single Domain,50,2050,leo,sat,2916,0.324
Single Domain,50,2050,uav,uav,1185,0.13166666666666665
Single Domain,50,2050,uav,uav,1191,0.13233333333333333
Single Domain,50,2050,uav,uav,1232,0.1368888888888889
Single Domain,50,2050,uav,uav,1239,0.13766666666666666
Single Domain,50,2050,uav,uav,1213,0.13477777777777777
Independent Agents,50,2050,ground,ground,4,0.00044444444444444447
Independent Agents,50,2050,ground,ground,4,0.00044444444444444447
Independent Agents,50,2050,ground,sat,16,0.0017777777777777779
Independent Agents,50,2050,leo,ground,461,0.051222222222222225
Independent Agents,50,2050,leo,ground,422,0.04688888888888889
Independent Agents,50,2050,leo,sat,2030,0.22555555555555556
Independent Agents,50,2050,leo,uav,2,0.00022222222222222223
Independent Agents,50,2050,leo,uav,1,0.00011111111111111112
Independent Agents,50,2050,uav,ground,1047,0.11633333333333333
Independent Agents,50,2050,uav,ground,909,0.101
Independent Agents,50,2050,uav,sat,4099,0.45544444444444443
Independent Agents,50,2050,uav,uav,2,0.00022222222222222223
Independent Agents,50,2050,uav,uav,2,0.00022222222222222223
Independent Agents,50,2050,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2050,ground,ground,115,0.012777777777777779
One-Shot LLM,50,2050,ground,ground,114,0.012666666666666666
One-Shot LLM,50,2050,ground,sat,104,0.011555555555555555
One-Shot LLM,50,2050,leo,sat,2375,0.2638888888888889
One-Shot LLM,50,2050,uav,ground,1762,0.19577777777777777
One-Shot LLM,50,2050,uav,ground,1890,0.21
One-Shot LLM,50,2050,uav,sat,2564,0.2848888888888889
One-Shot LLM,50,2050,uav,uav,18,0.002
One-Shot LLM,50,2050,uav,uav,14,0.0015555555555555555
One-Shot LLM,50,2050,uav,uav,11,0.0012222222222222222
One-Shot LLM,50,2050,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2050,uav,uav,17,0.001888888888888889
AAI-CDOS,50,2051,ground,ground,8,0.0008888888888888889
AAI-CDOS,50,2051,ground,ground,4,0.00044444444444444447
AAI-CDOS,50,2051,ground,sat,19,0.002111111111111111
AAI-CDOS,50,2051,leo,ground,369,0.041
AAI-CDOS,50,2051,leo,ground,373,0.041444444444444443
AAI-CDOS,50,2051,leo,sat,2089,0.2321111111111111
AAI-CDOS,50,2051,uav,ground,1106,0.1228888888888889
AAI-CDOS,50,2051,uav,ground,1115,0.1238888888888889
AAI-CDOS,50,2051,uav,sat,3917,0.43522222222222223
Single Domain,50,2051,ground,ground,6,0.0006666666666666666
Single Domain,50,2051,ground,ground,23,0.0025555555555555557
Single Domain,50,2051,leo,sat,2921,0.32455555555555554
Single Domain,50,2051,uav,uav,1232,0.1368888888888889
Single Domain,50,2051,uav,uav,1176,0.13066666666666665
Single Domain,50,2051,uav,uav,1191,0.13233333333333333
Single Domain,50,2051,uav,uav,1211,0.13455555555555557
Single Domain,50,2051,uav,uav,1240,0.13777777777777778
Independent Agents,50,2051,ground,ground,2,0.00022222222222222223
Independent Agents,50,2051,ground,ground,3,0.0003333333333333333
Independent Agents,50,2051,ground,sat,24,0.0026666666666666666
Independent Agents,50,2051,leo,ground,416,0.04622222222222222
Independent Agents,50,2051,leo,ground,403,0.04477777777777778
Independent Agents,50,2051,leo,sat,2098,0.2331111111111111
Independent Agents,50,2051,leo,uav,1,0.00011111111111111112
Independent Agents,50,2051,leo,uav,2,0.00022222222222222223
Independent Agents,50,2051,leo,uav,1,0.00011111111111111112
Independent Agents,50,2051,uav,ground,872,0.09688888888888889
Independent Agents,50,2051,uav,ground,821,0.09122222222222222
Independent Agents,50,2051,uav,sat,4350,0.48333333333333334
Independent Agents,50,2051,uav,uav,2,0.00022222222222222223
Independent Agents,50,2051,uav,uav,1,0.00011111111111111112
Independent Agents,50,2051,uav,uav,1,0.00011111111111111112
Independent Agents,50,2051,uav,uav,2,0.00022222222222222223
Independent Agents,50,2051,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2051,ground,ground,127,0.01411111111111111
One-Shot LLM,50,2051,ground,ground,98,0.010888888888888889
One-Shot LLM,50,2051,ground,sat,121,0.013444444444444445
One-Shot LLM,50,2051,leo,sat,2462,0.27355555555555555
One-Shot LLM,50,2051,uav,ground,1792,0.1991111111111111
One-Shot LLM,50,2051,uav,ground,1764,0.196
One-Shot LLM,50,2051,uav,sat,2562,0.2846666666666667
One-Shot LLM,50,2051,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2051,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2051,uav,uav,14,0.0015555555555555555
One-Shot LLM,50,2051,uav,uav,16,0.0017777777777777779
One-Shot LLM,50,2051,uav,uav,12,0.0013333333333333333
AAI-CDOS,50,2052,ground,ground,16,0.0017777777777777779
AAI-CDOS,50,2052,ground,ground,15,0.0016666666666666668
AAI-CDOS,50,2052,ground,sat,18,0.002
AAI-CDOS,50,2052,leo,ground,661,0.07344444444444445
AAI-CDOS,50,2052,leo,ground,609,0.06766666666666667
AAI-CDOS,50,2052,leo,sat,2995,0.3327777777777778
AAI-CDOS,50,2052,leo,uav,4,0.00044444444444444447
AAI-CDOS,50,2052,leo,uav,4,0.00044444444444444447
AAI-CDOS,50,2052,leo,uav,2,0.00022222222222222223
AAI-CDOS,50,2052,leo,uav,3,0.0003333333333333333
AAI-CDOS,50,2052,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2052,uav,ground,1039,0.11544444444444445
AAI-CDOS,50,2052,uav,ground,1100,0.12222222222222222
AAI-CDOS,50,2052,uav,sat,2522,0.2802222222222222
AAI-CDOS,50,2052,uav,uav,3,0.0003333333333333333
AAI-CDOS,50,2052,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2052,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2052,uav,uav,2,0.00022222222222222223
AAI-CDOS,50,2052,uav,uav,2,0.00022222222222222223
Single Domain,50,2052,ground,ground,17,0.001888888888888889
Single Domain,50,2052,ground,ground,23,0.0025555555555555557
Single Domain,50,2052,leo,sat,4483,0.4981111111111111
Single Domain,50,2052,uav,uav,896,0.09955555555555555
Single Domain,50,2052,uav,uav,905,0.10055555555555555
Single Domain,50,2052,uav,uav,854,0.09488888888888888
Single Domain,50,2052,uav,uav,892,0.09911111111111111
Single Domain,50,2052,uav,uav,930,0.10333333333333333
Independent Agents,50,2052,ground,ground,3,0.0003333333333333333
Independent Agents,50,2052,ground,ground,11,0.0012222222222222222
Independent Agents,50,2052,ground,sat,26,0.0028888888888888888
Independent Agents,50,2052,leo,ground,826,0.09177777777777778
Independent Agents,50,2052,leo,ground,808,0.08977777777777778
Independent Agents,50,2052,leo,sat,2835,0.315
Independent Agents,50,2052,leo,uav,4,0.00044444444444444447
Independent Agents,50,2052,leo,uav,5,0.0005555555555555556
Independent Agents,50,2052,leo,uav,1,0.00011111111111111112
Independent Agents,50,2052,leo,uav,2,0.00022222222222222223
Independent Agents,50,2052,leo,uav,2,0.00022222222222222223
Independent Agents,50,2052,uav,ground,845,0.09388888888888888
Independent Agents,50,2052,uav,ground,744,0.08266666666666667
Independent Agents,50,2052,uav,sat,2873,0.31922222222222224
Independent Agents,50,2052,uav,uav,6,0.0006666666666666666
Independent Agents,50,2052,uav,uav,3,0.0003333333333333333
Independent Agents,50,2052,uav,uav,4,0.00044444444444444447
Independent Agents,50,2052,uav,uav,2,0.00022222222222222223
One-Shot LLM,50,2052,ground,ground,101,0.011222222222222222
One-Shot LLM,50,2052,ground,ground,103,0.011444444444444445
One-Shot LLM,50,2052,ground,sat,102,0.011333333333333334
One-Shot LLM,50,2052,leo,sat,3696,0.4106666666666667
One-Shot LLM,50,2052,uav,ground,1436,0.15955555555555556
One-Shot LLM,50,2052,uav,ground,1450,0.16111111111111112
One-Shot LLM,50,2052,uav,sat,2003,0.22255555555555556
One-Shot LLM,50,2052,uav,uav,22,0.0024444444444444444
One-Shot LLM,50,2052,uav,uav,18,0.002
One-Shot LLM,50,2052,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2052,uav,uav,26,0.0028888888888888888
One-Shot LLM,50,2052,uav,uav,26,0.0028888888888888888
AAI-CDOS,50,2053,ground,ground,9,0.001
AAI-CDOS,50,2053,ground,ground,10,0.0011111111111111111
AAI-CDOS,50,2053,ground,sat,13,0.0014444444444444444
AAI-CDOS,50,2053,leo,ground,395,0.04388888888888889
AAI-CDOS,50,2053,leo,ground,397,0.04411111111111111
AAI-CDOS,50,2053,leo,sat,1834,0.20377777777777778
AAI-CDOS,50,2053,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2053,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2053,uav,ground,1198,0.13311111111111112
AAI-CDOS,50,2053,uav,ground,1221,0.13566666666666666
AAI-CDOS,50,2053,uav,sat,3918,0.43533333333333335
AAI-CDOS,50,2053,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2053,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2053,uav,uav,1,0.00011111111111111112
Single Domain,50,2053,ground,ground,8,0.0008888888888888889
Single Domain,50,2053,ground,ground,22,0.0024444444444444444
Single Domain,50,2053,leo,sat,2747,0.30522222222222223
Single Domain,50,2053,uav,uav,1218,0.13533333333333333
Single Domain,50,2053,uav,uav,1240,0.13777777777777778
Single Domain,50,2053,uav,uav,1270,0.1411111111111111
Single Domain,50,2053,uav,uav,1219,0.13544444444444445
Single Domain,50,2053,uav,uav,1276,0.14177777777777778
Independent Agents,50,2053,ground,ground,4,0.00044444444444444447
Independent Agents,50,2053,ground,ground,6,0.0006666666666666666
Independent Agents,50,2053,ground,sat,20,0.0022222222222222222
Independent Agents,50,2053,leo,ground,399,0.044333333333333336
Independent Agents,50,2053,leo,ground,413,0.04588888888888889
Independent Agents,50,2053,leo,sat,1935,0.215
Independent Agents,50,2053,uav,ground,841,0.09344444444444444
Independent Agents,50,2053,uav,ground,856,0.0951111111111111
Independent Agents,50,2053,uav,sat,4521,0.5023333333333333
Independent Agents,50,2053,uav,uav,2,0.00022222222222222223
Independent Agents,50,2053,uav,uav,2,0.00022222222222222223
Independent Agents,50,2053,uav,uav,1,0.00011111111111111112
One-Shot LLM,50,2053,ground,ground,112,0.012444444444444444
One-Shot LLM,50,2053,ground,ground,97,0.010777777777777778
One-Shot LLM,50,2053,ground,sat,115,0.012777777777777779
One-Shot LLM,50,2053,leo,sat,2279,0.25322222222222224
One-Shot LLM,50,2053,uav,ground,1781,0.1978888888888889
